City|State|Zipcode|Latitude|Longitude
San Diego Mesa and Inland Valley|CA|91942|32.7788|-117.0302
San Diego Mesa and Inland Valley|CA|92019|32.7886|-116.9292
San Diego Mesa and Inland Valley|CA|92020|32.7966|-116.9625
San Diego Mesa and Inland Valley|CA|92021|32.8022|-116.9388
San Diego Mesa and Inland Valley|CA|91917|32.6269|-116.7599
San Diego Mesa and Inland Valley|CA|92029|33.1169|-117.1087
San Diego Mesa and Inland Valley|CA|92036|33.0239|-116.5717
San Diego Mesa and Inland Valley|CA|92025|33.1269|-117.0751
San Diego Mesa and Inland Valley|CA|92026|33.1390|-117.0928
San Diego Mesa and Inland Valley|CA|92027|33.1336|-117.0532
San Diego Mesa and Inland Valley|CA|92059|33.3691|-117.0773
San Diego Mesa and Inland Valley|CA|92061|33.3027|-116.9832
San Diego Mesa and Inland Valley|CA|92064|32.9552|-117.0585
San Diego Mesa and Inland Valley|CA|92065|33.0404|-116.8694
San Diego Mesa and Inland Valley|CA|92119|32.8010|-117.0254
San Diego Mesa and Inland Valley|CA|92131|32.9327|-117.0899
San Diego Mesa and Inland Valley|CA|92040|32.8602|-116.9207
San Diego Mesa and Inland Valley|CA|92126|32.9014|-117.1196
San Diego Mesa and Inland Valley|CA|92127|33.0237|-117.1125
San Diego Mesa and Inland Valley|CA|92128|33.0167|-117.0724
San Diego Mesa and Inland Valley|CA|92129|32.9571|-117.1062
San Diego Mesa and Inland Valley|CA|92082|33.2312|-117.0297
San Diego Mesa and Inland Valley|CA|92084|33.2184|-117.2268
San Diego Mesa and Inland Valley|CA|92086|33.3644|-116.7500
San Diego Mesa and Inland Valley|CA|92069|33.1449|-117.1681
San Diego Mesa and Inland Valley|CA|92070|33.0964|-116.6518
San Diego Mesa and Inland Valley|CA|92071|32.8562|-116.9754
San Diego Mesa and Inland Valley|CA|92173|32.5604|-117.0508
San Diego Mesa and Inland Valley|CA|92154|32.5704|-117.0843
San Diego Mesa and Inland Valley|CA|92145|32.8841|-117.1345
San Francisco|CA|94080|37.6577|-122.4141
San Francisco|CA|94066|37.6265|-122.4277
San Francisco|CA|94102|37.7830|-122.4143
San Francisco|CA|94103|37.7745|-122.4092
San Francisco|CA|94104|37.7906|-122.4031
San Francisco|CA|94105|37.7877|-122.3957
San Francisco|CA|94107|37.7808|-122.3958
San Francisco|CA|94108|37.7906|-122.4092
San Francisco|CA|94109|37.7900|-122.4196
San Francisco|CA|94110|37.7574|-122.4194
San Francisco|CA|94111|37.7989|-122.3997
San Francisco|CA|94112|37.7164|-122.4408
San Francisco|CA|94114|37.7619|-122.4332
San Francisco|CA|94115|37.7853|-122.4349
San Francisco|CA|94116|37.7443|-122.4787
San Francisco|CA|94117|37.7695|-122.4460
San Francisco|CA|94118|37.7807|-122.4628
San Francisco|CA|94121|37.7798|-122.4835
San Francisco|CA|94122|37.7618|-122.4714
San Francisco|CA|94123|37.8009|-122.4326
San Francisco|CA|94124|37.7305|-122.3852
San Francisco|CA|94127|37.7348|-122.4646
San Francisco|CA|94128|37.6273|-122.4011
San Francisco|CA|94129|37.7966|-122.4550
San Francisco|CA|94130|37.8245|-122.3734
San Francisco|CA|94131|37.7476|-122.4397
San Francisco|CA|94132|37.7202|-122.4768
San Francisco|CA|94133|37.8016|-122.4100
San Francisco|CA|94134|37.7263|-122.4094
San Francisco|CA|94158|37.7695|-122.3922
San Francisco|CA|94005|37.6827|-122.4009
San Francisco|CA|94014|37.6916|-122.4625
San Francisco|CA|94015|37.6960|-122.4800
San Francisco|CA|94019|37.4619|-122.4315
San Francisco|CA|94030|37.6045|-122.3986
San Francisco|CA|94038|37.5262|-122.5124
San Francisco|CA|94044|37.6356|-122.4891
San Gabriel Mts|CA|93510|34.4718|-118.2014
San Gabriel Mts|CA|93532|34.6624|-118.3929
San Gabriel Mts|CA|93563|34.4119|-117.7700
San Gabriel Mts|CA|93243|34.8449|-118.8714
San Gabriel Mts|CA|91310|34.4297|-118.6305
San Gabriel Mts|CA|91390|34.4660|-118.5296
San Gabriel Mts|CA|91384|34.4926|-118.6222
San Jose|CA|95030|37.2268|-121.9841
San Jose|CA|95032|37.2324|-121.9701
San Jose|CA|95033|37.1593|-121.9847
San Jose|CA|95035|37.4340|-121.8811
San Jose|CA|95037|37.1251|-121.6495
San Jose|CA|95070|37.2580|-122.0336
San Jose|CA|95046|37.0850|-121.6122
San Jose|CA|95050|37.3625|-121.9589
San Jose|CA|95051|37.3533|-121.9943
San Jose|CA|95054|37.3991|-121.9573
San Jose|CA|95020|37.0137|-121.5893
San Jose|CA|95013|37.2200|-121.7379
San Jose|CA|95014|37.3214|-122.0307
San Jose|CA|95008|37.2880|-121.9482
San Jose|CA|94022|37.3775|-122.1144
San Jose|CA|94024|37.3501|-122.0822
San Jose|CA|94085|37.3897|-122.0164
San Jose|CA|94086|37.3800|-122.0522
San Jose|CA|94087|37.3447|-122.0357
San Jose|CA|95110|37.3180|-121.8819
San Jose|CA|95111|37.2638|-121.8060
San Jose|CA|95112|37.3356|-121.8770
San Jose|CA|95113|37.3319|-121.8910
San Jose|CA|95116|37.3602|-121.8451
San Jose|CA|95117|37.3146|-121.9668
San Jose|CA|95118|37.2542|-121.8825
San Jose|CA|95119|37.2331|-121.7983
San Jose|CA|95120|37.2170|-121.8607
San Jose|CA|95121|37.3126|-121.8271
San Jose|CA|95122|37.3289|-121.8501
San Jose|CA|95123|37.2532|-121.8242
San Jose|CA|95124|37.2656|-121.9204
San Jose|CA|95125|37.2922|-121.8813
San Jose|CA|95126|37.3251|-121.9142
San Jose|CA|95127|37.3788|-121.8303
San Jose|CA|95128|37.3140|-121.9476
San Jose|CA|95129|37.3176|-121.9812
San Jose|CA|95131|37.3864|-121.8942
San Jose|CA|95132|37.3942|-121.8624
San Jose|CA|95133|37.3793|-121.8533
San Jose|CA|95134|37.4000|-121.9267
San Jose|CA|95135|37.3096|-121.7741
San Jose|CA|95136|37.2726|-121.8449
San Jose|CA|95138|37.2384|-121.7658
San Jose|CA|95139|37.2246|-121.7663
San Jose|CA|95140|37.3661|-121.7653
San Jose|CA|95141|37.1572|-121.7505
San Jose|CA|95148|37.3256|-121.7997
San Jose|CA|95192|37.3343|-121.8807
San Juan County|NM|87401|36.7350|-108.2051
San Juan County|NM|87402|36.7520|-108.1651
San Juan County|NM|87410|36.8205|-107.9957
San Juan County|NM|87412|36.7603|-107.7563
San Juan County|NM|87413|36.7123|-107.9845
San Juan County|NM|87415|36.8085|-108.0895
San Juan County|NM|87416|36.7555|-108.4397
San Juan County|NM|87417|36.7346|-108.3580
San Juan County|NM|87418|36.9399|-108.1841
San Juan County|NM|87419|36.8735|-107.6214
San Juan County|NM|87420|36.9066|-108.7190
San Juan County|NM|87421|36.7585|-108.4797
San Lorenzo Valley|CA|95005|37.0850|-122.0871
San Lorenzo Valley|CA|95006|37.1236|-122.1190
San Luis Obispo|CA|93433|35.1175|-120.6191
San Luis Obispo|CA|93424|35.1807|-120.7332
San Luis Obispo|CA|93449|35.1392|-120.6371
San Luis Obispo|CA|93405|35.2939|-120.6682
San Luis Obispo|CA|93407|35.3029|-120.6584
San Luis Obispo|CA|93420|35.1168|-120.5974
San Luis Obispo|CA|93401|35.2796|-120.6611
San Rafael|CA|94956|38.0682|-122.8059
San Rafael|CA|94960|37.9764|-122.5647
San Rafael|CA|94963|38.0142|-122.6669
San Rafael|CA|94964|37.9429|-122.4806
San Rafael|CA|94965|37.8702|-122.5059
San Rafael|CA|94970|37.9023|-122.6390
San Rafael|CA|94971|38.2466|-122.9053
San Rafael|CA|94973|38.0126|-122.6446
San Rafael|CA|94929|38.2497|-122.9631
San Rafael|CA|94930|37.9873|-122.5932
San Rafael|CA|94952|38.1821|-122.6678
San Rafael|CA|94933|38.0152|-122.6894
San Rafael|CA|94937|38.0756|-122.8412
San Rafael|CA|94938|38.0128|-122.7019
San Rafael|CA|94939|37.9375|-122.5410
San Rafael|CA|94940|38.1855|-122.9122
San Rafael|CA|94941|37.9036|-122.5436
San Rafael|CA|94945|38.1097|-122.5728
San Rafael|CA|94946|38.0458|-122.6484
San Rafael|CA|94947|38.1013|-122.5782
San Rafael|CA|94949|38.0682|-122.5366
San Rafael|CA|94901|37.9710|-122.5310
San Rafael|CA|94903|38.0099|-122.5414
San Rafael|CA|94904|37.9465|-122.5287
San Rafael|CA|94920|37.8776|-122.4615
San Rafael|CA|94924|37.9024|-122.7013
San Rafael|CA|94925|37.9244|-122.5241
San Tan Valley|AZ|85232|33.0367|-111.3874
San Tan Valley|AZ|85132|33.0669|-111.4714
San Tan Valley|AZ|85143|33.1525|-111.5636
San Tan Valley|AZ|85140|33.2576|-111.5655
Sand Island|HI|96819|21.3367|-157.8771
Sandpoint|ID|83864|48.5063|-116.5755
Santa Barbara|CA|93108|34.4218|-119.6443
Santa Barbara|CA|93109|34.4038|-119.7093
Santa Barbara|CA|93067|34.4219|-119.6019
Santa Barbara|CA|93101|34.4234|-119.7042
Santa Barbara|CA|93103|34.4217|-119.6717
Santa Barbara|CA|93105|34.4335|-119.7232
Santa Clarita Vly|CA|91385|34.3915|-118.5620
Santa Clarita Vly|CA|91386|34.4161|-118.4537
Santa Clarita Vly|CA|91387|34.4117|-118.4510
Santa Clarita Vly|CA|91380|34.4217|-118.5616
Santa Clarita Vly|CA|91381|34.3881|-118.5814
Santa Clarita Vly|CA|91383|34.4294|-118.6306
Santa Clarita Vly|CA|91354|34.4357|-118.5483
Santa Clarita Vly|CA|91355|34.3946|-118.5610
Santa Clarita Vly|CA|91350|34.4478|-118.5129
Santa Clarita Vly|CA|91351|34.4204|-118.4938
Santa Clarita Vly|CA|91321|34.4018|-118.4754
Santa Clarita Vly|CA|91322|34.3791|-118.5488
Santa Cruz|CA|95010|36.9752|-121.9572
Santa Cruz|CA|95060|36.9705|-122.0238
Santa Cruz|CA|95062|36.9754|-122.0088
Santa Cruz|CA|95065|36.9904|-121.9785
Santa Cruz|CA|95073|36.9891|-121.9522
Santa Maria|CA|93429|34.8533|-120.6027
Santa Maria|CA|93434|34.9675|-120.5727
Santa Maria|CA|93454|35.0622|-120.3971
Santa Maria|CA|93455|34.9117|-120.4343
Santa Maria|CA|93458|34.9490|-120.4457
Santa Rosa|CA|94951|38.2928|-122.6706
Santa Rosa|CA|94954|38.2581|-122.6377
Santa Rosa|CA|94931|38.3284|-122.7056
Santa Rosa|CA|94574|38.5055|-122.4724
Santa Rosa|CA|94508|38.5757|-122.4425
Santa Rosa|CA|94928|38.3453|-122.6990
Santa Rosa|CA|94515|38.5619|-122.6238
Santa Rosa|CA|95401|38.4486|-122.7314
Santa Rosa|CA|95403|38.4641|-122.7361
Santa Rosa|CA|95404|38.4457|-122.7094
Santa Rosa|CA|95405|38.4316|-122.6692
Santa Rosa|CA|95407|38.4251|-122.7232
Santa Rosa|CA|95409|38.4634|-122.6704
Santa Rosa|CA|95492|38.5458|-122.8002
Santa Rosa|CA|95448|38.6157|-122.8697
Santa Rosa|CA|95452|38.4151|-122.5513
Santa Rosa|CA|95436|38.4738|-122.8900
Santa Rosa|CA|95439|38.4909|-122.7700
Santa Rosa|CA|95442|38.3420|-122.5131
Santa Rosa|CA|95472|38.4012|-122.8274
Santa Rosa|CA|95476|38.2947|-122.3946
Santa Ynez|CA|93460|34.6144|-120.0837
Santa Ynez|CA|93463|34.5962|-120.1428
Santa Ynez|CA|93441|34.6651|-120.1146
Sarasota|FL|33570|27.7198|-82.4313
Sarasota|FL|33865|27.3646|-81.9821
Sarasota|FL|33834|27.6379|-81.8271
Sarasota|FL|33598|27.7144|-82.3048
Sarasota|FL|34201|27.4028|-82.4591
Sarasota|FL|34202|27.3945|-82.4354
Sarasota|FL|34203|27.4554|-82.5561
Sarasota|FL|34205|27.4921|-82.5757
Sarasota|FL|34207|27.4351|-82.5779
Sarasota|FL|34208|27.5028|-82.5147
Sarasota|FL|34209|27.4780|-82.6298
Sarasota|FL|34210|27.4613|-82.6605
Sarasota|FL|34211|27.4501|-82.4283
Sarasota|FL|34212|27.5088|-82.4733
Sarasota|FL|34215|27.4729|-82.6885
Sarasota|FL|34217|27.5131|-82.7177
Sarasota|FL|34219|27.5474|-82.4660
Sarasota|FL|34221|27.5211|-82.5703
Sarasota|FL|34222|27.5492|-82.4852
Sarasota|FL|34223|26.9384|-82.3392
Sarasota|FL|34224|26.9474|-82.3135
Sarasota|FL|34228|27.3967|-82.6474
Sarasota|FL|34229|27.1970|-82.4869
Sarasota|FL|34231|27.2332|-82.5002
Sarasota|FL|34232|27.3068|-82.4915
Sarasota|FL|34233|27.2913|-82.4922
Sarasota|FL|34234|27.3749|-82.5508
Sarasota|FL|34235|27.3701|-82.4604
Sarasota|FL|34236|27.3358|-82.5388
Sarasota|FL|34237|27.3384|-82.5202
Sarasota|FL|34238|27.2304|-82.4898
Sarasota|FL|34239|27.3053|-82.5314
Sarasota|FL|34240|27.3140|-82.4413
Sarasota|FL|34241|27.2710|-82.4424
Sarasota|FL|34242|27.2605|-82.5398
Sarasota|FL|34243|27.3857|-82.4759
Sarasota|FL|34251|27.3568|-82.2598
Sarasota|FL|34266|27.1712|-82.1068
Sarasota|FL|34269|27.0754|-81.9792
Sarasota|FL|34275|27.1280|-82.4547
Sarasota|FL|34285|27.0966|-82.4205
Sarasota|FL|34286|27.0857|-82.1674
Sarasota|FL|34287|27.0536|-82.2497
Sarasota|FL|34288|27.0401|-82.1307
Sarasota|FL|34289|27.0841|-82.1513
Sarasota|FL|34291|27.0891|-82.2417
Sarasota|FL|34292|27.1116|-82.4067
Sarasota|FL|34293|27.0390|-82.4119
Sarasota|FL|33981|26.9422|-82.2264
Sarasota|FL|33953|26.9698|-82.2096
Sarasota|FL|33954|27.0245|-82.0619
Scotts Valley|CA|95066|37.0426|-122.0234
Scranton / Wilkes-Barre|PA|18403|41.4905|-75.5530
Scranton / Wilkes-Barre|PA|18407|41.5745|-75.5006
Scranton / Wilkes-Barre|PA|18411|41.4946|-75.7047
Scranton / Wilkes-Barre|PA|18414|41.4919|-75.8359
Scranton / Wilkes-Barre|PA|18419|41.5867|-75.7491
Scranton / Wilkes-Barre|PA|18424|41.2481|-75.4970
Scranton / Wilkes-Barre|PA|18433|41.5326|-75.5441
Scranton / Wilkes-Barre|PA|18434|41.4738|-75.5684
Scranton / Wilkes-Barre|PA|18436|41.4254|-75.5016
Scranton / Wilkes-Barre|PA|18444|41.3901|-75.4408
Scranton / Wilkes-Barre|PA|18447|41.4706|-75.6034
Scranton / Wilkes-Barre|PA|18452|41.4809|-75.5907
Scranton / Wilkes-Barre|PA|18472|41.5824|-75.4107
Scranton / Wilkes-Barre|PA|18503|41.4093|-75.6668
Scranton / Wilkes-Barre|PA|18504|41.4121|-75.6844
Scranton / Wilkes-Barre|PA|18505|41.3953|-75.6629
Scranton / Wilkes-Barre|PA|18507|41.3686|-75.7062
Scranton / Wilkes-Barre|PA|18508|41.4364|-75.6619
Scranton / Wilkes-Barre|PA|18509|41.4276|-75.6460
Scranton / Wilkes-Barre|PA|18510|41.4077|-75.6498
Scranton / Wilkes-Barre|PA|18512|41.4177|-75.6291
Scranton / Wilkes-Barre|PA|18517|41.3862|-75.7149
Scranton / Wilkes-Barre|PA|18518|41.3705|-75.7357
Scranton / Wilkes-Barre|PA|18519|41.4629|-75.6243
Scranton / Wilkes-Barre|PA|18603|41.0602|-76.2359
Scranton / Wilkes-Barre|PA|18612|41.4046|-75.9815
Scranton / Wilkes-Barre|PA|18617|41.1747|-76.0741
Scranton / Wilkes-Barre|PA|18618|41.3648|-76.0592
Scranton / Wilkes-Barre|PA|18621|41.2724|-76.0806
Scranton / Wilkes-Barre|PA|18622|41.2023|-76.2525
Scranton / Wilkes-Barre|PA|18634|41.1997|-76.0006
Scranton / Wilkes-Barre|PA|18635|41.0276|-76.3035
Scranton / Wilkes-Barre|PA|18640|41.3202|-75.7886
Scranton / Wilkes-Barre|PA|18641|41.3216|-75.7483
Scranton / Wilkes-Barre|PA|18642|41.3484|-75.7607
Scranton / Wilkes-Barre|PA|18643|41.3300|-75.8011
Scranton / Wilkes-Barre|PA|18644|41.3123|-75.8349
Scranton / Wilkes-Barre|PA|18651|41.2449|-75.9425
Scranton / Wilkes-Barre|PA|18655|41.1310|-76.2402
Scranton / Wilkes-Barre|PA|18656|41.2879|-76.1438
Scranton / Wilkes-Barre|PA|18660|41.1381|-76.0453
Scranton / Wilkes-Barre|PA|18661|41.0642|-75.7633
Scranton / Wilkes-Barre|PA|18701|41.2451|-75.8830
Scranton / Wilkes-Barre|PA|18702|41.2396|-75.9014
Scranton / Wilkes-Barre|PA|18704|41.2673|-75.9045
Scranton / Wilkes-Barre|PA|18705|41.2630|-75.8423
Scranton / Wilkes-Barre|PA|18706|41.2275|-75.9197
Scranton / Wilkes-Barre|PA|18707|41.1456|-75.9143
Scranton / Wilkes-Barre|PA|18708|41.3208|-75.9403
Scranton / Wilkes-Barre|PA|18709|41.2837|-75.8935
Scranton / Wilkes-Barre|PA|17814|41.1982|-76.3833
Scranton / Wilkes-Barre|PA|17985|40.9093|-76.1650
Scranton / Wilkes-Barre|PA|18201|40.9606|-75.9770
Scranton / Wilkes-Barre|PA|18202|40.9632|-75.9951
Scranton / Wilkes-Barre|PA|18219|40.9935|-76.0608
Scranton / Wilkes-Barre|PA|18222|41.0413|-75.9333
Scranton / Wilkes-Barre|PA|18224|41.0183|-75.8965
Scranton / Wilkes-Barre|PA|18246|40.9655|-76.1865
Scranton / Wilkes-Barre|PA|18249|40.9948|-76.0772
Seattle-Bellevue-Kent Valley|WA|98011|47.7612|-122.2087
Seattle-Bellevue-Kent Valley|WA|98001|47.3396|-122.2855
Seattle-Bellevue-Kent Valley|WA|98002|47.3215|-122.2128
Seattle-Bellevue-Kent Valley|WA|98003|47.3504|-122.3050
Seattle-Bellevue-Kent Valley|WA|98004|47.6155|-122.1969
Seattle-Bellevue-Kent Valley|WA|98005|47.6216|-122.1609
Seattle-Bellevue-Kent Valley|WA|98006|47.5721|-122.1697
Seattle-Bellevue-Kent Valley|WA|98007|47.6436|-122.1450
Seattle-Bellevue-Kent Valley|WA|98008|47.6220|-122.1255
Seattle-Bellevue-Kent Valley|WA|98023|47.3030|-122.3528
Seattle-Bellevue-Kent Valley|WA|98028|47.7631|-122.2500
Seattle-Bellevue-Kent Valley|WA|98039|47.6176|-122.2308
Seattle-Bellevue-Kent Valley|WA|98040|47.5848|-122.2349
Seattle-Bellevue-Kent Valley|WA|98030|47.3722|-122.1958
Seattle-Bellevue-Kent Valley|WA|98031|47.3937|-122.2228
Seattle-Bellevue-Kent Valley|WA|98032|47.3875|-122.2562
Seattle-Bellevue-Kent Valley|WA|98033|47.6739|-122.2006
Seattle-Bellevue-Kent Valley|WA|98034|47.7104|-122.2109
Seattle-Bellevue-Kent Valley|WA|98047|47.2500|-122.2523
Seattle-Bellevue-Kent Valley|WA|98070|47.4495|-122.4589
Seattle-Bellevue-Kent Valley|WA|98072|47.7867|-122.1281
Seattle-Bellevue-Kent Valley|WA|98052|47.6753|-122.1236
Seattle-Bellevue-Kent Valley|WA|98055|47.4395|-122.2115
Seattle-Bellevue-Kent Valley|WA|98056|47.4949|-122.1857
Seattle-Bellevue-Kent Valley|WA|98057|47.4798|-122.2080
Seattle-Bellevue-Kent Valley|WA|98058|47.4504|-122.1797
Seattle-Bellevue-Kent Valley|WA|98059|47.5065|-122.1567
Seattle-Bellevue-Kent Valley|WA|98101|47.6113|-122.3349
Seattle-Bellevue-Kent Valley|WA|98102|47.6234|-122.3212
Seattle-Bellevue-Kent Valley|WA|98103|47.6572|-122.3489
Seattle-Bellevue-Kent Valley|WA|98104|47.6022|-122.3289
Seattle-Bellevue-Kent Valley|WA|98105|47.6626|-122.3168
Seattle-Bellevue-Kent Valley|WA|98106|47.5285|-122.3599
Seattle-Bellevue-Kent Valley|WA|98107|47.6707|-122.3811
Seattle-Bellevue-Kent Valley|WA|98108|47.5478|-122.3231
Seattle-Bellevue-Kent Valley|WA|98109|47.6321|-122.3465
Seattle-Bellevue-Kent Valley|WA|98112|47.6234|-122.3071
Seattle-Bellevue-Kent Valley|WA|98115|47.6787|-122.3218
Seattle-Bellevue-Kent Valley|WA|98116|47.5641|-122.3864
Seattle-Bellevue-Kent Valley|WA|98117|47.6886|-122.3729
Seattle-Bellevue-Kent Valley|WA|98118|47.5556|-122.2860
Seattle-Bellevue-Kent Valley|WA|98119|47.6279|-122.3630
Seattle-Bellevue-Kent Valley|WA|98121|47.6158|-122.3462
Seattle-Bellevue-Kent Valley|WA|98122|47.6136|-122.3198
Seattle-Bellevue-Kent Valley|WA|98125|47.7244|-122.2948
Seattle-Bellevue-Kent Valley|WA|98126|47.5665|-122.3752
Seattle-Bellevue-Kent Valley|WA|98133|47.7297|-122.3502
Seattle-Bellevue-Kent Valley|WA|98134|47.5788|-122.3302
Seattle-Bellevue-Kent Valley|WA|98136|47.5452|-122.3885
Seattle-Bellevue-Kent Valley|WA|98144|47.5838|-122.3122
Seattle-Bellevue-Kent Valley|WA|98146|47.4892|-122.3471
Seattle-Bellevue-Kent Valley|WA|98148|47.4614|-122.3280
Seattle-Bellevue-Kent Valley|WA|98155|47.7593|-122.3143
Seattle-Bellevue-Kent Valley|WA|98158|47.4570|-122.2996
Seattle-Bellevue-Kent Valley|WA|98166|47.4640|-122.3416
Seattle-Bellevue-Kent Valley|WA|98168|47.4758|-122.2867
Seattle-Bellevue-Kent Valley|WA|98177|47.7718|-122.3774
Seattle-Bellevue-Kent Valley|WA|98178|47.4891|-122.2440
Seattle-Bellevue-Kent Valley|WA|98188|47.4454|-122.2889
Seattle-Bellevue-Kent Valley|WA|98195|47.6511|-122.3091
Seattle-Bellevue-Kent Valley|WA|98198|47.4014|-122.2959
Seattle-Bellevue-Kent Valley|WA|98199|47.6476|-122.3891
Seattle-Bellevue-Kent Valley|WA|98077|47.7888|-122.0920
Sequoia/Kings Canyon National Parks|CA|93262|36.6092|-118.7520
Sequoia/Kings Canyon National Parks|CA|93271|36.4593|-118.8770
Sheboygan|WI|53042|43.9106|-88.0453
Sheboygan|WI|53044|43.7375|-87.7825
Sheboygan|WI|53061|43.9126|-88.2038
Sheboygan|WI|53063|43.9960|-87.7031
Sheboygan|WI|53073|43.7443|-87.9764
Sheboygan|WI|53075|43.5420|-87.9381
Sheboygan|WI|53070|43.6229|-87.8008
Sheboygan|WI|53081|43.7551|-87.7131
Sheboygan|WI|53083|43.7797|-87.7195
Sheboygan|WI|53085|43.7262|-87.8133
Sheboygan|WI|53015|43.9162|-87.7540
Sheboygan|WI|53023|43.7972|-88.0492
Sheboygan|WI|53020|43.8959|-87.9221
Sheboygan|WI|53021|43.4700|-87.9489
Sheboygan|WI|53011|43.6857|-88.1634
Sheboygan|WI|53013|43.5183|-87.8012
Sheboygan|WI|53001|43.5966|-88.0505
Sheboygan|WI|53004|43.4994|-87.8412
Sheboygan|WI|53093|43.6398|-87.9146
Sheboygan|WI|54245|44.0643|-87.8868
Shelton|WA|98584|47.2131|-123.1065
Shelton|WA|98592|47.3464|-123.0780
Shelton|WA|98528|47.4527|-122.8246
Shelton|WA|98546|47.2866|-122.9239
Shenandoah National Park|VA|22640|38.8532|-78.1281
Shenandoah National Park|VA|22719|38.5265|-78.2665
Shenandoah National Park|VA|22740|38.5207|-78.1888
Shenandoah National Park|VA|22743|38.4933|-78.3134
Shenandoah National Park|VA|22747|38.7115|-78.1569
Shenandoah National Park|VA|22835|38.6630|-78.4509
Shenandoah National Park|VA|22851|38.5743|-78.5034
Shenandoah National Park|VA|22932|38.0579|-78.7068
Shenandoah National Park|VA|22935|38.2238|-78.5351
Shenandoah National Park|VA|22940|38.2977|-78.6024
Shenandoah National Park|VA|22973|38.2977|-78.4366
Sheridan|WY|82801|44.7935|-106.9555
Sheridan|WY|82832|44.6379|-106.8114
Sheridan|WY|82833|44.6806|-106.9921
Sheridan|WY|82834|44.3470|-106.6985
Sheridan|WY|82835|44.5661|-106.5476
Sheridan|WY|82836|44.8603|-107.2691
Sheridan|WY|82838|44.9477|-107.2998
Sheridan|WY|82839|44.9063|-107.1679
Sheridan|WY|82842|44.5750|-106.8919
Sheridan|WY|82844|44.7780|-107.1751
Sheridan|WY|82845|44.7282|-106.7386
Shreveport|LA|71033|32.4404|-93.9747
Shreveport|LA|71037|32.5729|-93.6204
Shreveport|LA|71067|32.5618|-93.5449
Shreveport|LA|71101|32.5098|-93.7501
Shreveport|LA|71103|32.4991|-93.7675
Shreveport|LA|71104|32.4856|-93.7480
Shreveport|LA|71105|32.4806|-93.7052
Shreveport|LA|71106|32.4480|-93.7483
Shreveport|LA|71107|32.5381|-93.7695
Shreveport|LA|71108|32.4617|-93.7650
Shreveport|LA|71109|32.4869|-93.7885
Shreveport|LA|71110|32.4986|-93.6804
Shreveport|LA|71111|32.5359|-93.7150
Shreveport|LA|71112|32.5113|-93.7053
Shreveport|LA|71115|32.1815|-93.4803
Shreveport|LA|71118|32.3963|-93.8076
Shreveport|LA|71119|32.4680|-93.8700
Shreveport|LA|71129|32.4450|-93.8610
Simi Valley|CA|93021|34.2820|-118.8795
Simi Valley|CA|93063|34.2679|-118.6712
Simi Valley|CA|93065|34.2739|-118.7662
Sioux Falls|SD|57103|43.5377|-96.6878
Sioux Falls|SD|57104|43.5462|-96.7314
Sioux Falls|SD|57105|43.5151|-96.7527
Sioux Falls|SD|57106|43.5117|-96.7899
Sioux Falls|SD|57107|43.5509|-96.7993
Sioux Falls|SD|57108|43.5005|-96.6501
Sioux Falls|SD|57110|43.5086|-96.6649
Sioux Falls|SD|57197|43.5266|-96.7372
Sisters|OR|97759|44.4153|-121.7614
Sloughhouse|CA|95655|38.5680|-121.2974
Soldonta|AK|99669|60.4887|-151.0700
South Bend|IN|46556|41.7025|-86.2379
South Bend|IN|46601|41.6752|-86.2547
South Bend|IN|46613|41.6561|-86.2412
South Bend|IN|46614|41.6350|-86.2135
South Bend|IN|46615|41.6695|-86.2055
South Bend|IN|46616|41.6859|-86.2623
South Bend|IN|46617|41.6804|-86.2413
South Bend|IN|46619|41.6687|-86.3031
South Bend|IN|46628|41.6838|-86.2802
South Bend|IN|46635|41.7002|-86.2107
South Bend|IN|46637|41.7218|-86.2229
South Coastal LA|CA|90733|33.7365|-118.2807
South Coastal LA|CA|90701|33.8636|-118.0831
South Coastal LA|CA|90702|33.8664|-118.0840
South Coastal LA|CA|90703|33.8750|-118.0603
South Coastal LA|CA|90704|33.3440|-118.3266
South Coastal LA|CA|90711|33.8604|-118.1437
South Coastal LA|CA|90712|33.8526|-118.1489
South Coastal LA|CA|90713|33.8526|-118.1131
South Coastal LA|CA|90714|33.8522|-118.1330
South Coastal LA|CA|90715|33.8380|-118.0847
South Coastal LA|CA|90716|33.8300|-118.0696
South Coastal LA|CA|90731|33.7332|-118.2944
South Coastal LA|CA|90744|33.7779|-118.2700
South Coastal LA|CA|90745|33.8313|-118.2678
South Coastal LA|CA|90746|33.8636|-118.2678
South Coastal LA|CA|90747|33.8672|-118.2524
South Coastal LA|CA|90748|33.7832|-118.2625
South Coastal LA|CA|90749|33.8350|-118.2629
South Coastal LA|CA|90755|33.7970|-118.1618
South Coastal LA|CA|90801|33.7706|-118.1892
South Coastal LA|CA|90802|33.7687|-118.1751
South Coastal LA|CA|90803|33.7615|-118.1383
South Coastal LA|CA|90804|33.7827|-118.1612
South Coastal LA|CA|90805|33.8541|-118.1916
South Coastal LA|CA|90806|33.7963|-118.1915
South Coastal LA|CA|90807|33.8326|-118.1840
South Coastal LA|CA|90808|33.8394|-118.1296
South Coastal LA|CA|90809|33.7975|-118.1513
South Coastal LA|CA|90810|33.8174|-118.2159
South Coastal LA|CA|90813|33.7825|-118.1922
South Coastal LA|CA|90814|33.7715|-118.1588
